"","from","to","type","subtype"
"5705","mmu:18582","mmu:66763","ECrel","compound"
"5706","mmu:18582","mmu:68106","ECrel","compound"
"5707","mmu:18582","mmu:70881","ECrel","compound"
"5708","mmu:18582","mmu:76952","ECrel","compound"
"5709","mmu:18585","mmu:16434","ECrel","compound"
"5710","mmu:18585","mmu:12495","ECrel","compound"
"5711","mmu:18585","mmu:215446","ECrel","compound"
"5712","mmu:18585","mmu:72090","ECrel","compound"
"5713","mmu:18585","mmu:100862375","ECrel","compound"
"5714","mmu:18585","mmu:12497","ECrel","compound"
"5715","mmu:18585","mmu:12499","ECrel","compound"
"5716","mmu:18585","mmu:67464","ECrel","compound"
"5717","mmu:18585","mmu:76025","ECrel","compound"
"5718","mmu:18585","mmu:14923","ECrel","compound"
"5719","mmu:18585","mmu:11821","ECrel","compound"
"5720","mmu:18585","mmu:15452","ECrel","compound"
"5721","mmu:18585","mmu:103850","ECrel","compound"
"5722","mmu:18585","mmu:107569","ECrel","compound"
"5723","mmu:18585","mmu:230718","ECrel","compound"
"5724","mmu:18585","mmu:23959","ECrel","compound"
"5725","mmu:18585","mmu:50773","ECrel","compound"
"5726","mmu:18585","mmu:66763","ECrel","compound"
"5727","mmu:18585","mmu:68106","ECrel","compound"
"5728","mmu:18585","mmu:70881","ECrel","compound"
"5729","mmu:18585","mmu:76952","ECrel","compound"
"5730","mmu:18587","mmu:16434","ECrel","compound"
"5731","mmu:18587","mmu:12495","ECrel","compound"
"5732","mmu:18587","mmu:215446","ECrel","compound"
"5733","mmu:18587","mmu:72090","ECrel","compound"
"5734","mmu:18587","mmu:100862375","ECrel","compound"
"5735","mmu:18587","mmu:12497","ECrel","compound"
"5736","mmu:18587","mmu:12499","ECrel","compound"
"5737","mmu:18587","mmu:67464","ECrel","compound"
"5738","mmu:18587","mmu:76025","ECrel","compound"
"5739","mmu:18587","mmu:14923","ECrel","compound"
"5740","mmu:18587","mmu:11821","ECrel","compound"
"5741","mmu:18587","mmu:15452","ECrel","compound"
"5742","mmu:18587","mmu:103850","ECrel","compound"
"5743","mmu:18587","mmu:107569","ECrel","compound"
"5744","mmu:18587","mmu:230718","ECrel","compound"
"5745","mmu:18587","mmu:23959","ECrel","compound"
"5746","mmu:18587","mmu:50773","ECrel","compound"
"5747","mmu:18587","mmu:66763","ECrel","compound"
"5748","mmu:18587","mmu:68106","ECrel","compound"
"5749","mmu:18587","mmu:70881","ECrel","compound"
"5750","mmu:18587","mmu:76952","ECrel","compound"
"5751","mmu:18588","mmu:16434","ECrel","compound"
"5752","mmu:18588","mmu:12495","ECrel","compound"
"5753","mmu:18588","mmu:215446","ECrel","compound"
"5754","mmu:18588","mmu:72090","ECrel","compound"
"5755","mmu:18588","mmu:100862375","ECrel","compound"
"5756","mmu:18588","mmu:12497","ECrel","compound"
"5757","mmu:18588","mmu:12499","ECrel","compound"
"5758","mmu:18588","mmu:67464","ECrel","compound"
"5759","mmu:18588","mmu:76025","ECrel","compound"
"5760","mmu:18588","mmu:14923","ECrel","compound"
"5761","mmu:18588","mmu:11821","ECrel","compound"
"5762","mmu:18588","mmu:15452","ECrel","compound"
"5763","mmu:18588","mmu:103850","ECrel","compound"
"5764","mmu:18588","mmu:107569","ECrel","compound"
"5765","mmu:18588","mmu:230718","ECrel","compound"
"5766","mmu:18588","mmu:23959","ECrel","compound"
"5767","mmu:18588","mmu:50773","ECrel","compound"
"5768","mmu:18588","mmu:66763","ECrel","compound"
"5769","mmu:18588","mmu:68106","ECrel","compound"
"5770","mmu:18588","mmu:70881","ECrel","compound"
"5771","mmu:18588","mmu:76952","ECrel","compound"
"5772","mmu:225600","mmu:16434","ECrel","compound"
"5773","mmu:225600","mmu:12495","ECrel","compound"
"5774","mmu:225600","mmu:215446","ECrel","compound"
"5775","mmu:225600","mmu:72090","ECrel","compound"
"5776","mmu:225600","mmu:100862375","ECrel","compound"
"5777","mmu:225600","mmu:12497","ECrel","compound"
"5778","mmu:225600","mmu:12499","ECrel","compound"
"5779","mmu:225600","mmu:67464","ECrel","compound"
"5780","mmu:225600","mmu:76025","ECrel","compound"
"5781","mmu:225600","mmu:14923","ECrel","compound"
"5782","mmu:225600","mmu:11821","ECrel","compound"
"5783","mmu:225600","mmu:15452","ECrel","compound"
"5784","mmu:225600","mmu:103850","ECrel","compound"
"5785","mmu:225600","mmu:107569","ECrel","compound"
"5786","mmu:225600","mmu:230718","ECrel","compound"
"5787","mmu:225600","mmu:23959","ECrel","compound"
"5788","mmu:225600","mmu:50773","ECrel","compound"
"5789","mmu:225600","mmu:66763","ECrel","compound"
"5790","mmu:225600","mmu:68106","ECrel","compound"
"5791","mmu:225600","mmu:70881","ECrel","compound"
"5792","mmu:225600","mmu:76952","ECrel","compound"
"5793","mmu:242202","mmu:16434","ECrel","compound"
"5794","mmu:242202","mmu:12495","ECrel","compound"
"5795","mmu:242202","mmu:215446","ECrel","compound"
"5796","mmu:242202","mmu:72090","ECrel","compound"
"5797","mmu:242202","mmu:100862375","ECrel","compound"
"5798","mmu:242202","mmu:12497","ECrel","compound"
"5799","mmu:242202","mmu:12499","ECrel","compound"
"5800","mmu:242202","mmu:67464","ECrel","compound"
"5801","mmu:242202","mmu:76025","ECrel","compound"
"5802","mmu:242202","mmu:14923","ECrel","compound"
"5803","mmu:242202","mmu:11821","ECrel","compound"
"5804","mmu:242202","mmu:15452","ECrel","compound"
"5805","mmu:242202","mmu:103850","ECrel","compound"
"5806","mmu:242202","mmu:107569","ECrel","compound"
"5807","mmu:242202","mmu:230718","ECrel","compound"
"5808","mmu:242202","mmu:23959","ECrel","compound"
"5809","mmu:242202","mmu:50773","ECrel","compound"
"5810","mmu:242202","mmu:66763","ECrel","compound"
"5811","mmu:242202","mmu:68106","ECrel","compound"
"5812","mmu:242202","mmu:70881","ECrel","compound"
"5813","mmu:242202","mmu:76952","ECrel","compound"
"5814","mmu:78600","mmu:16434","ECrel","compound"
"5815","mmu:78600","mmu:12495","ECrel","compound"
"5816","mmu:78600","mmu:215446","ECrel","compound"
"5817","mmu:78600","mmu:72090","ECrel","compound"
"5818","mmu:78600","mmu:100862375","ECrel","compound"
"5819","mmu:78600","mmu:12497","ECrel","compound"
"5820","mmu:78600","mmu:12499","ECrel","compound"
"5821","mmu:78600","mmu:67464","ECrel","compound"
"5822","mmu:78600","mmu:76025","ECrel","compound"
"5823","mmu:78600","mmu:14923","ECrel","compound"
"5824","mmu:78600","mmu:11821","ECrel","compound"
"5825","mmu:78600","mmu:15452","ECrel","compound"
"5826","mmu:78600","mmu:103850","ECrel","compound"
"5827","mmu:78600","mmu:107569","ECrel","compound"
"5828","mmu:78600","mmu:230718","ECrel","compound"
